imdbID,Title,Year,Cast,Meter,Metacritic,AdjBoxOffice,LeadActor,Gender
tt0335119,Girl with a Pearl Earring,2003,"Colin Firth, Scarlett Johansson, Tom Wilkinson, Judy Parfitt",72,72,"$14,869,187",Colin Firth,m
tt0349169,Breakin' All the Rules,2004,"Jamie Foxx, Gabrielle Union, Morris Chestnut, Peter MacNicol",31,46,"$14,860,660",Jamie Foxx,m
tt1592525,Lockout,2012,"Guy Pearce, Maggie Grace, Vincent Regan, Joseph Gilgun",38,48,"$14,817,615",Guy Pearce,m
tt1045655,The Haunting of Molly Hartley,2008,"Haley Bennett, Jake Weber, Chace Crawford, Shannon Woodward",3,28,"$14,810,178",Haley Bennett,m
tt0770703,What's Your Number?,2011,"Anna Faris, Chris Evans, Ari Graynor, Blythe Danner",23,35,"$14,808,169",Anna Faris,f
tt0218817,Antitrust,2001,"Ryan Phillippe, Rachael Leigh Cook, Claire Forlani, Tim Robbins",24,31,"$14,781,701",Ryan Phillippe,m
tt0417225,Idlewild,2006,"André Benjamin, Big Boi, Paula Patton, Terrence Howard",48,55,"$14,754,227",André Benjamin,m
tt3125324,Beyond the Lights,2014,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly",82,73,"$14,673,540",Gugu Mbatha-Raw,f
tt0795351,Case 39,2009,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper",22,25,"$14,636,018",Renée Zellweger,f
tt1563738,One Day,2011,"Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker",36,48,"$14,596,624",Anne Hathaway,f
tt0995039,Ghost Town,2008,"Greg Kinnear, Jordan Carlos, Dequina Moore, Joseph Badalucco Jr.",86,72,"$14,589,130",Greg Kinnear,m
tt0465602,Shoot 'Em Up,2007,"Clive Owen, Paul Giamatti, Monica Bellucci, Stephen McHattie",67,49,"$14,571,998",Clive Owen,m
tt0349467,Freedomland,2006,"Samuel L. Jackson, Julianne Moore, Edie Falco, Ron Eldard",23,43,"$14,518,159",Samuel L. Jackson,m
tt0237534,Brotherhood of the Wolf,2001,"Jacques Perrin, Christian Marc, Karin Kriström, Samuel Le Bihan",72,57,"$14,512,942",Jacques Perrin,m
tt0427954,The Protector,2005,"Tony Jaa, Petchtai Wongkamlao, Bongkoj Khongmalai, Xing Jin",54,52,"$14,498,600",Tony Jaa,m
tt0380277,The Cookout,2004,"Ja Rule, Tim Meadows, Jenifer Lewis, Quran Pender",5,15,"$14,482,847",Ja Rule,m
tt2785390,America: Imagine the World Without Her,2014,"Dinesh D'Souza, Barack Obama, Josh Bonzie, Rich Bentz",8,15,"$14,472,532",Dinesh D'Souza,m
tt4183692,Woodlawn,2015,"Sean Astin, Nic Bishop, Caleb Castille, Sherri Shepherd",77,57,"$14,455,403",Sean Astin,m
tt1172233,Whip It,2009,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch",84,68,"$14,414,260",Sarah Habel,f
tt2101441,Spring Breakers,2012,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",66,63,"$14,403,136",James Franco,m
tt1053424,Repo Men,2010,"Jude Law, Forest Whitaker, Alice Braga, Liev Schreiber",22,32,"$14,400,346",Jude Law,m
tt1291584,Warrior,2011,"Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison",82,71,"$14,385,079",Joel Edgerton,m
tt0815241,Religulous,2008,"Bill Maher, Tal Bachman, Jonathan Boulden, Steve Burg",70,56,"$14,368,083",Bill Maher,m
tt0796307,Under the Same Moon,2007,"Adrian Alonso, Kate del Castillo, Eugenio Derbez, Maya Zapata",73,59,"$14,342,518",Adrian Alonso,m
tt0399862,End of the Spear,2005,"Louie Leonardo, Chad Allen, Jack Guzman, Christina Souza",40,45,"$14,254,926",Louie Leonardo,m
tt0425598,Block Party,2005,"Dave Chappelle, Erykah Badu, Isaac ben Ayala, Yasiin Bey",92,84,"$14,254,926",Dave Chappelle,m
tt0301727,Winged Migration,2001,"Philippe Labro, Jacques Perrin",96,82,"$14,244,184",Philippe Labro,f
tt0765447,Evening,2007,"Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson",27,45,"$14,227,778",Claire Danes,m
tt2097307,Hit and Run,2012,"Kristen Bell, Dax Shepard, Tom Arnold, Kristin Chenoweth",49,50,"$14,195,897",Kristen Bell,f
tt0267248,Abandon,2002,"Katie Holmes, Benjamin Bratt, Charlie Hunnam, Zooey Deschanel",16,36,"$14,152,732",Katie Holmes,f
tt0252028,Surviving Christmas,2004,"Ben Affleck, James Gandolfini, Christina Applegate, Catherine O'Hara",7,19,"$14,105,033",Ben Affleck,m
tt2467046,Left Behind,2014,"Nicolas Cage, Chad Michael Murray, Lea Thompson, Nicky Whelan",2,12,"$14,070,518",Nicolas Cage,m
tt0478304,The Tree of Life,2011,"Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken",84,85,"$14,067,761",Brad Pitt,m
tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,"Phil Vischer, Mike Nawrocki, Cam Clarke, Laura Gerow",39,49,"$14,036,512",Phil Vischer,m
tt1084950,Rachel Getting Married,2008,"Sebastian Stan, Roslyn Ruff, Anne Hathaway, Bill Irwin",84,82,"$14,036,512",Sebastian Stan,m
tt1675434,The Intouchables,2011,"François Cluzet, Omar Sy, Anne Le Ny, Audrey Fleurot",75,57,"$13,961,988",François Cluzet,m
tt1343727,Dredd,2012,"Karl Urban, Rachel Wood, Andile Mngadi, Porteus Xandau",78,59,"$13,885,037",Karl Urban,m
tt1174732,An Education,2009,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",94,85,"$13,859,865",Carey Mulligan,m
tt2503944,Burnt,2015,"Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio",29,42,"$13,752,710",Bradley Cooper,m
tt3627488,Burn Burn Burn,2015,"Laura Carmichael, Chloe Pirrie, Joe Dempsie, Hannah Arterton",29,NA,"$13,752,710",Laura Carmichael,f
tt0376136,The Rum Diary,2011,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",50,56,"$13,750,443",Johnny Depp,m
tt0385004,House of Flying Daggers,2004,"Takeshi Kaneshiro, Andy Lau, Ziyi Zhang, Dandan Song",88,89,"$13,727,220",Takeshi Kaneshiro,m
tt0383060,Zoom,2006,"Tim Allen, Courteney Cox, Chevy Chase, Spencer Breslin",3,26,"$13,691,923",Tim Allen,m
tt1967545,Labor Day,2013,"Kate Winslet, Josh Brolin, Gattlin Griffith, Tobey Maguire",34,52,"$13,684,343",Kate Winslet,f
tt0402894,Casanova,2005,"Heath Ledger, Sienna Miller, Jeremy Irons, Oliver Platt",44,57,"$13,645,741",Heath Ledger,m
tt0970468,Miss Pettigrew Lives for a Day,2008,"Amy Adams, David Alexander, Clare Clifford, Christina Cole",77,63,"$13,594,417",Amy Adams,f
tt1540128,Playing for Keeps,2012,"Gerard Butler, Jessica Biel, Noah Lomax, Dennis Quaid",3,27,"$13,574,178",Gerard Butler,m
tt0434139,The Last Kiss,2006,"Zach Braff, Jacinda Barrett, Casey Affleck, Rachel Bilson",45,57,"$13,573,889",Zach Braff,m
tt1160368,12 Rounds,2009,"John Cena, Aidan Gillen, Ashley Scott, Steve Harris",29,38,"$13,527,229",John Cena,m
tt0272207,Narc,2002,"Dan Leis, Jason Patric, Lloyd Adams, Meagan Issa",83,70,"$13,491,390",Dan Leis,m
tt0279781,Sorority Boys,2002,"Barry Watson, Michael Rosenbaum, Harland Williams, Melissa Sagemiller",13,25,"$13,491,390",Barry Watson,m
tt2042568,Inside Llewyn Davis,2013,"Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips",93,92,"$13,480,100",Oscar Isaac,m
tt0399877,What the #$*! Do We (K)now!?,2004,"Marlee Matlin, Elaine Hendrix, John Ross Bowie, Robert Bailey Jr.",34,38,"$13,475,344",Marlee Matlin,f
tt0437777,Something New,2006,"Sanaa Lathan, Fuzzy Fantabulous, Katharine Towne, Stanley DeSantis",61,64,"$13,455,855",Sanaa Lathan,f
tt0815244,Sydney White,2007,"Amanda Bynes, Sara Paxton, Matt Long, Jack Carpenter",37,45,"$13,424,597",Amanda Bynes,f
tt0838221,The Darjeeling Limited,2007,"Owen Wilson, Adrien Brody, Jason Schwartzman, Amara Karan",69,67,"$13,424,597",Owen Wilson,m
tt0355702,Lords of Dogtown,2005,"John Robinson, Emile Hirsch, Rebecca De Mornay, William Mapother",55,56,"$13,402,067",John Robinson,m
tt0413015,Mrs Henderson Presents,2005,"Judi Dench, Bob Hoskins, Will Young, Christopher Guest",67,71,"$13,402,067",Judi Dench,f
tt0256276,Possession,2002,"Gwyneth Paltrow, Aaron Eckhart, Jeremy Northam, Jennifer Ehle",65,52,"$13,359,121",Gwyneth Paltrow,f
tt0337714,Santa vs. the Snowman 3D,2002,"Jonathan Winters, Ben Stein, Victoria Jackson, Don LaFontaine",81,NA,"$13,359,121",Jonathan Winters,m
tt0433412,Material Girls,2006,"Hilary Duff, Haylie Duff, Maria Conchita Alonso, Anjelica Huston",4,17,"$13,337,821",Hilary Duff,m
tt1655420,My Week with Marilyn,2011,"Michelle Williams, Eddie Redmayne, Julia Ormond, Kenneth Branagh",83,65,"$13,327,352",Michelle Williams,f
tt0192111,Head Over Heels,2001,"Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Milicevic",10,27,"$13,303,530",Monica Potter,f
tt0245429,Spirited Away,2001,"Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naitô",97,94,"$13,303,530",Rumi Hiiragi,f
tt1781769,Anna Karenina,2012,"Matthew Macfadyen, Eric MacLennan, Kelly Macdonald, Theo Morrissey",63,63,"$13,263,319",Matthew Macfadyen,m
tt2125435,Beasts of the Southern Wild,2012,"Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes",86,86,"$13,263,319",Quvenzhané Wallis,f
tt0862846,Sunshine Cleaning,2008,"Amy Adams, Emily Blunt, Alan Arkin, Jason Spevack",72,61,"$13,262,846",Amy Adams,f
tt1111948,Soul Men,2008,"Samuel L. Jackson, Bernie Mac, Sharon Leal, Adam Herschman",45,49,"$13,262,846",Samuel L. Jackson,m
tt0405094,The Lives of Others,2006,"Martina Gedeck, Ulrich Mühe, Sebastian Koch, Ulrich Tukur",93,89,"$13,219,787",Martina Gedeck,f
tt1228987,Let Me In,2010,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins, Cara Buono",88,79,"$13,200,317",Kodi Smit-McPhee,m
tt1232783,Sorority Row,2009,"Teri Andrez, Adam Barrie, Megan Wolfley, Robert Belushi",22,24,"$13,194,592",Teri Andrez,f
tt0317676,House of the Dead,2003,"Jonathan Cherry, Tyron Leitso, Clint Howard, Ona Grauer",4,15,"$13,188,322",Jonathan Cherry,m
tt0290332,The Wash,2001,"Anthony Albano, Dr. Dre, Tic, Lamont Bentley",8,18,"$13,169,151",Anthony Albano,m
tt0219952,Lucky Numbers,2000,"John Travolta, Lisa Kudrow, Tim Roth, Ed O'Neill",22,31,"$13,125,585",John Travolta,m
tt0308055,Bobby,2006,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez",46,54,"$13,101,754",Harry Belafonte,m
tt0361696,Raise Your Voice,2004,"Hilary Duff, Oliver James, David Keith, Dana Davis",15,33,"$13,097,531",Hilary Duff,m
tt1564585,Skyline,2010,"Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed",15,26,"$13,091,224",Eric Balfour,m
tt0469263,The Astronaut Farmer,2006,"Billy Bob Thornton, Virginia Madsen, Max Thieriot, Jasper Polish",57,55,"$12,983,720",Billy Bob Thornton,m
tt1244659,Extraordinary Measures,2010,"Brendan Fraser, Harrison Ford, Keri Russell, Meredith Droeger",28,45,"$12,982,130",Brendan Fraser,m
tt0314498,The Perfect Score,2004,"Chris Evans, Bryan Greenberg, Scarlett Johansson, Leonardo Nam",17,35,"$12,971,593",Chris Evans,m
tt1792647,Cirque du Soleil: Worlds Away,2012,"Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke",47,51,"$12,952,460",Erica Linz,f
tt1716777,People Like Us,2012,"Chris Pine, Elizabeth Banks, Michael Hall D'Addario, Michelle Pfeiffer",55,49,"$12,848,841",Chris Pine,m
tt0362269,Kinsey,2004,"Liam Neeson, Laura Linney, Chris O'Donnell, Peter Sarsgaard",90,79,"$12,845,655",Liam Neeson,m
tt0765476,Meet Dave,2008,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan",20,43,"$12,820,751",Eddie Murphy,m
tt0324133,Swimming Pool,2003,"Charlotte Rampling, Ludivine Sagnier, Charles Dance, Jean-Marie Lamour",84,70,"$12,800,430",Charlotte Rampling,f
tt2402927,Carol,2015,"Cate Blanchett, Rooney Mara, Kyle Chandler, Jake Lacy",93,95,"$12,748,862",Cate Blanchett,f
tt1837709,Winter's Tale,2014,"Colin Farrell, Matt Bomer, Lucy Griffiths, Michael Crane",13,31,"$12,663,466",Colin Farrell,m
tt0372873,Dragon Wars: D-War,2007,"Jason Behr, Amanda Brooks, Robert Forster, Craig Robinson",29,33,"$12,621,416",Jason Behr,m
tt0419843,In the Land of Women,2007,"Elena Anaya, Adam Brody, Kelsey Keel, Danielle Savre",43,47,"$12,621,416",Elena Anaya,f
tt1091751,The Longshots,2008,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones",41,52,"$12,599,703",Ice Cube,m
tt1922612,Glee: The 3D Concert Movie,2011,"Dianna Agron, Chris Colfer, Darren Criss, Kevin McHale",60,48,"$12,586,944",Dianna Agron,f
tt0258153,S1m0ne,2002,"Al Pacino, Benjamin Salisbury, Winona Ryder, Darnell Williams",51,49,"$12,565,510",Al Pacino,m
tt0292631,Pulse: A Stomp Odyssey,2002,"Miles Crawford, Ameenah Kaplan, Keith Middleton",93,NA,"$12,565,510",Miles Crawford,m
tt0968264,The Conspirator,2010,"James McAvoy, Robin Wright, Kevin Kline, Evan Rachel Wood",55,55,"$12,545,756",James McAvoy,m
tt4191054,Strange Magic,2015,"Alan Cumming, Evan Rachel Wood, Elijah Kelley, Meredith Anne Bull",16,25,"$12,447,708",Alan Cumming,m
tt0259974,Digimon: The Movie,2000,"Lara Jill Miller, Joshua Seth, Bob Papenbrook, David Lodge",25,20,"$12,434,765",Lara Jill Miller,f
tt0457513,Scoop,2006,"Jim Dunk, Robert Bathurst, Geoff Bell, Christopher Fulford",40,48,"$12,393,551",Jim Dunk,m
tt0799934,Be Kind Rewind,2008,"Jack Black, Yasiin Bey, Danny Glover, Mia Farrow",66,52,"$12,378,656",Jack Black,m
tt2637294,Hot Tub Time Machine 2,2015,"Rob Corddry, Craig Robinson, Clark Duke, Adam Scott",14,29,"$12,347,323",Rob Corddry,m
tt0326905,The Great Raid,2005,"Benjamin Bratt, James Franco, Robert Mammone, Max Martini",37,48,"$12,305,534",Benjamin Bratt,m
tt0338427,Shopgirl,2005,"Steve Martin, Claire Danes, Jason Schwartzman, Bridgette Wilson-Sampras",61,62,"$12,305,534",Steve Martin,m
tt0426615,In the Mix,2005,"Usher Raymond, Chazz Palminteri, Emmanuelle Chriqui, Robert Costanzo",14,31,"$12,305,534",Usher Raymond,m
tt1549920,The Last Stand,2013,"Arron Shiver, Arnold Schwarzenegger, Titos Menchaca, Richard Dillard",60,54,"$12,254,636",Arron Shiver,m
tt2006295,The 33,2015,"Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin",43,55,"$12,246,939",Antonio Banderas,m
tt0384286,Cry_Wolf,2005,"Julian Morris, Lindy Booth, Jared Padalecki, Jon Bon Jovi",22,39,"$12,183,697",Julian Morris,m
tt0483607,Doomsday,2008,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson",50,51,"$12,157,608",Caryn Peterson,f
tt0962736,The Young Victoria,2009,"Emily Blunt, Rupert Friend, Paul Bettany, Miranda Richardson",76,64,"$12,085,803",Emily Blunt,f
tt0279331,Dark Blue,2002,"Kurt Russell, Scott Speedman, Michael Michele, Brendan Gleeson",58,57,"$12,036,436",Kurt Russell,m
tt1139328,The Ghost Writer,2010,"Ewan McGregor, Jon Bernthal, Tim Preece, James Belushi",83,77,"$12,000,288",Ewan McGregor,m
tt0489281,Stop-Loss,2008,"Ryan Phillippe, Joseph Gordon-Levitt, Rob Brown, Channing Tatum",65,61,"$11,936,561",Ryan Phillippe,m
tt0772193,Primeval,2007,"Dominic Purcell, Brooke Langton, Orlando Jones, Jürgen Prochnow",19,35,"$11,932,975",Dominic Purcell,m
tt0892375,U2 3D,2007,"Bono, Adam Clayton, Larry Mullen Jr., The Edge",93,83,"$11,932,975",Bono,m
tt1132178,Primevil,2007,"Jonathan Rizzo, Danielle Bohrer, Jayson Argento, Doug Freeman",19,NA,"$11,932,975",Jonathan Rizzo,m
tt0805526,Facing the Giants,2006,"Erin Bethea, James Blackwell, Bailey Cave, Shannen Fields",13,38,"$11,921,415",Erin Bethea,m
tt1838544,Gone,2012,"Amanda Seyfried, Daniel Sunjata, Jennifer Carpenter, Sebastian Stan",11,36,"$11,812,644",Amanda Seyfried,f
tt1840417,The Words,2012,"Dennis Quaid, John Hannah, Jeremy Irons, Bradley Cooper",23,37,"$11,812,644",Dennis Quaid,m
tt0414993,The Fountain,2006,"Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis",51,51,"$11,803,381",Hugh Jackman,m
tt0436595,Roving Mars,2006,"Paul Newman, Steve Squyres, Rob Manning, Charles Elachi",70,58,"$11,803,381",Paul Newman,m
tt0472160,Penelope,2006,"Richard E. Grant, Catherine O'Hara, Nick Prideaux, Michael Feast",53,48,"$11,803,381",Richard E. Grant,m
tt0795438,Not Easily Broken,2009,"Morris Chestnut, Taraji P. Henson, Maeve Quinlan, Kevin Hart",33,43,"$11,753,166",Morris Chestnut,m
tt1225822,Extract,2009,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck",63,61,"$11,753,166",Jason Bateman,m
tt0446013,Pathfinder,2007,"Karl Urban, Moon Bloodgood, Russell Means, Clancy Brown",11,29,"$11,703,494",Karl Urban,m
tt4667094,Fifty Shades of Black,2016,"Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps",7,28,"$11,700,000",Marlon Wayans,m
tt0203230,You Can Count on Me,2000,"Laura Linney, Mark Ruffalo, Matthew Broderick, Rory Culkin",95,85,"$11,605,781",Laura Linney,f
tt1206543,Out of the Furnace,2013,"Woody Harrelson, Dendrie Taylor, Carl Ciarfalio, Nancy Mosser",53,63,"$11,539,782",Woody Harrelson,m
tt0306734,Le divorce,2003,"Kate Hudson, Jean-Marie Lhomme, Naomi Watts, Esmée Buchet-Deàk",37,51,"$11,507,458",Kate Hudson,f
tt1075747,Jonah Hex,2010,"Josh Brolin, John Malkovich, Megan Fox, Michael Fassbender",12,33,"$11,454,821",Josh Brolin,m
tt1188729,Pandorum,2009,"Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue",28,28,"$11,420,529",Dennis Quaid,m
tt0804452,Bratz,2007,"Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye",9,21,"$11,359,274",Logan Browning,m
tt0270846,Superbabies: Baby Geniuses 2,2004,"Jon Voight, Scott Baio, Vanessa Angel, Skyler Shaye",0,9,"$11,334,402",Jon Voight,m
tt0361620,First Daughter,2004,"Katie Holmes, Marc Blucas, Ameriie, Michael Keaton",8,31,"$11,334,402",Katie Holmes,f
tt1502404,Drive Angry,2011,"Nicolas Cage, Amber Heard, William Fichtner, Billy Burke",45,44,"$11,317,672",Nicolas Cage,m
tt0365929,Whiteout,2009,"Kate Beckinsale, Gabriel Macht, Tom Skerritt, Columbus Short",7,NA,"$11,309,650",Kate Beckinsale,f
tt1300851,The Boondock Saints II: All Saints Day,2009,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.",23,24,"$11,309,650",Sean Patrick Flanery,m
tt0285462,Boat Trip,2002,"Cuba Gooding Jr., Horatio Sanz, Roselyn Sanchez, Vivica A. Fox",7,18,"$11,242,825",Cuba Gooding Jr.,m
tt1132620,The Girl with the Dragon Tattoo,2009,"Michael Nyqvist, Noomi Rapace, Lena Endre, Sven-Bertil Taube",86,76,"$11,198,771",Michael Nyqvist,m
tt0250323,The Deep End,2001,"Tilda Swinton, Goran Visnjic, Jonathan Tucker, Peter Donat",82,78,"$11,153,465",Tilda Swinton,f
tt2101341,Dead Man Down,2013,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper",38,39,"$11,131,294",Colin Farrell,m
tt0804522,Rendition,2007,"Jake Gyllenhaal, Reese Witherspoon, Meryl Streep, Alan Arkin",47,55,"$11,129,794",Jake Gyllenhaal,m
tt1097013,Next Day Air,2009,"Donald Faison, Mike Epps, Wood Harris, Omari Hardwick",21,46,"$11,087,892",Donald Faison,m
tt0332375,Saved!,2004,"Jena Malone, Mandy Moore, Macaulay Culkin, Patrick Fugit",61,62,"$11,082,526",Jena Malone,f
tt0266452,Death to Smoochy,2002,"Robin Williams, Edward Norton, Catherine Keener, Danny DeVito",42,38,"$10,978,288",Robin Williams,m
tt0462200,Black Snake Moan,2006,"Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson",66,52,"$10,977,145",Samuel L. Jackson,m
tt2404181,Belle,2013,"Matthew Goode, Lauren Julien-Box, Natasha Williams, Alan McKenna",83,64,"$10,927,050",Matthew Goode,m
tt0804461,Death Sentence,2007,"Kevin Bacon, Garrett Hedlund, Kelly Preston, Jordan Garrett",20,36,"$10,900,313",Kevin Bacon,m
tt1374989,Pride and Prejudice and Zombies,2016,"Lily James, Sam Riley, Bella Heathcote, Ellie Bamber",43,45,"$10,900,000",Lily James,f
tt0999913,Straw Dogs,2011,"James Marsden, Kate Bosworth, Alexander Skarsgård, James Woods",41,45,"$10,894,582",James Marsden,m
tt0324127,Suspect Zero,2004,"Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss, Harry Lennix",18,37,"$10,830,650",Aaron Eckhart,m
tt1600196,The Drop,2014,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts",89,69,"$10,753,895",Tom Hardy,m
tt3020532,Belle,2014,"Dylan Chestnutt, Paul Haley, Sean Martin, Daniel Noel",83,NA,"$10,753,895",Dylan Chestnutt,m
tt2167202,Getaway,2013,"Ethan Hawke, Selena Gomez, Jon Voight, Rebecca Budig",2,22,"$10,722,806",Ethan Hawke,m
tt3368960,GetAway,2013,"Jack Bartlett, Billy James Cobb, Antonio Rochira, Alex Short",2,NA,"$10,722,806",Jack Bartlett,m
tt0844993,Hoodwinked Too! Hood vs. Evil,2011,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack",11,20,"$10,683,036",Hayden Panettiere,m
tt1604171,Prom,2011,"Aimee Teegarden, Thomas McDonell, DeVaughn Nixon, Danielle Campbell",36,50,"$10,683,036",Aimee Teegarden,f
tt1606392,Win Win,2011,"Paul Giamatti, Amy Ryan, Bobby Cannavale, Jeffrey Tambor",94,75,"$10,683,036",Paul Giamatti,m
tt2338151,PK,2014,"Aamir Khan, Anushka Sharma, Sanjay Dutt, Boman Irani",89,NA,"$10,653,392",Aamir Khan,m
tt0469903,The Express,2008,"Rob Brown, Dennis Quaid, Darrin Dewitt Henson, Omar Benson Miller",61,58,"$10,610,276",Rob Brown,m
tt0318374,The Cooler,2003,"William H. Macy, Alec Baldwin, Maria Bello, Shawn Hatosy",77,69,"$10,602,377",William H. Macy,m
tt0407265,Transamerica,2005,"Andrea James, Felicity Huffman, Danny Burstein, Maurice Orozco",76,66,"$10,599,816",Andrea James,m
tt0301199,Dirty Pretty Things,2002,"Chiwetel Ejiofor, Audrey Tautou, Sergi López, Sophie Okonedo",94,78,"$10,581,482",Chiwetel Ejiofor,m
tt0857191,The Visitor,2007,"Richard Jenkins, Haaz Sleiman, Danai Gurira, Hiam Abbass",89,79,"$10,556,093",Richard Jenkins,m
tt0907657,Once,2007,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick",97,88,"$10,556,093",Glen Hansard,m
tt1742334,Sabotage,2014,"Arnold Schwarzenegger, Sam Worthington, Joe Manganiello, Josh Holloway",19,41,"$10,552,888",Arnold Schwarzenegger,m
tt3231010,Island of Lemurs: Madagascar,2014,"Morgan Freeman, Hantanirina Rasamimanana, Patricia Wright",80,66,"$10,552,888",Morgan Freeman,m
tt0858479,Smart People,2008,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page",49,57,"$10,499,753",Dennis Quaid,m
tt1120985,Blue Valentine,2010,"Ryan Gosling, Michelle Williams, Faith Wladyka, John Doman",88,81,"$10,472,979",Ryan Gosling,m
